,element,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes_x,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,web_name,element_type,team,minutes_y,name,strength
2792,597,10,7,False,2021-01-16T15:00:00Z,0,1,19,90,0,0,1,0,0,0,0,0,0,2,1,25,19.4,0.0,0.0,1.9,44,10793,65931,21265,10472,Sánchez,1,Brighton,1710,Leeds,3
2793,597,8,6,True,2021-01-27T19:30:00Z,0,0,20,90,0,0,1,0,0,0,0,0,0,2,0,24,19.0,0.0,0.0,1.9,44,25596,94469,35121,9525,Sánchez,1,Brighton,1710,Fulham,3
2794,597,17,8,True,2021-01-31T19:15:00Z,1,0,21,90,0,0,1,0,0,0,0,0,0,4,1,29,27.6,0.0,0.0,2.8,44,8166,102778,14231,6065,Sánchez,1,Brighton,1710,Spurs,4
2795,597,11,7,False,2021-02-03T20:15:00Z,0,1,22,90,0,0,1,0,0,0,0,0,0,1,1,26,8.6,0.0,0.0,0.9,44,13185,117088,17026,3841,Sánchez,1,Brighton,1710,Liverpool,4
2796,597,4,5,False,2021-02-06T15:00:00Z,1,1,23,90,0,0,0,1,0,0,0,0,0,6,1,24,43.6,0.0,0.0,4.4,45,58636,179633,62559,3923,Sánchez,1,Brighton,1710,Burnley,2
2797,597,2,6,True,2021-02-13T20:00:00Z,0,0,24,90,0,0,1,0,0,0,0,0,0,1,0,25,9.4,0.0,0.0,0.9,45,12539,194082,26558,14019,Sánchez,1,Brighton,1710,Aston Villa,3
2798,597,6,1,True,2021-02-22T20:00:00Z,1,2,25,90,0,0,0,2,0,0,0,0,0,0,0,6,3.6,0.0,0.0,0.4,45,30179,228267,40554,10375,Sánchez,1,Brighton,1710,Crystal Palace,3
2799,597,18,2,False,2021-02-27T15:00:00Z,1,0,26,90,0,0,0,1,0,0,0,0,0,1,0,15,14.6,0.0,0.0,1.5,45,11027,238426,32802,21775,Sánchez,1,Brighton,1710,West Brom,2
2800,597,9,1,True,2021-03-06T20:00:00Z,1,2,27,90,0,0,0,2,0,0,0,0,0,2,0,11,11.0,0.0,0.0,1.1,45,903,242162,9838,8935,Sánchez,1,Brighton,1710,Leicester,4
2801,597,16,3,False,2021-03-14T12:00:00Z,1,2,28,90,0,0,0,1,0,0,0,0,0,3,0,15,27.4,0.0,0.0,2.7,45,3488,246092,11222,7734,Sánchez,1,Brighton,1710,Southampton,3
2802,597,14,6,True,2021-03-20T20:00:00Z,3,0,29,90,0,0,1,0,0,0,0,0,0,1,0,24,10.6,0.0,0.0,1.1,45,46581,380473,52355,5774,Sánchez,1,Brighton,1710,Newcastle,2
2803,597,13,2,False,2021-04-04T18:30:00Z,2,1,30,90,0,0,0,2,0,0,0,0,0,5,0,18,24.2,0.0,0.0,2.4,45,-17775,276049,5075,22850,Sánchez,1,Brighton,1710,Man Utd,4
2804,627,12,2,False,2021-01-13T18:00:00Z,1,0,18,67,0,0,0,1,0,0,0,0,0,0,0,12,6.4,11.4,6.0,2.4,55,964,1431,1050,86,Tau,3,Brighton,84,Man City,5
2805,627,10,1,False,2021-01-16T15:00:00Z,0,1,19,17,0,0,0,0,0,0,0,0,0,0,0,2,1.2,0.1,0.0,0.1,55,2248,3437,2641,393,Tau,3,Brighton,84,Leeds,3
2806,627,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,109,3604,914,805,Tau,3,Brighton,84,Fulham,3
2807,627,17,0,True,2021-01-31T19:15:00Z,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-819,2818,129,948,Tau,3,Brighton,84,Spurs,4
2808,627,11,0,False,2021-02-03T20:15:00Z,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-419,2442,88,507,Tau,3,Brighton,84,Liverpool,4
2809,627,4,0,False,2021-02-06T15:00:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-385,2097,67,452,Tau,3,Brighton,84,Burnley,2
2810,627,2,0,True,2021-02-13T20:00:00Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-333,1792,49,382,Tau,3,Brighton,84,Aston Villa,3
2811,627,6,0,True,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-191,1645,43,234,Tau,3,Brighton,84,Crystal Palace,3
2812,627,18,0,False,2021-02-27T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-130,1560,75,205,Tau,3,Brighton,84,West Brom,2
2813,627,9,0,True,2021-03-06T20:00:00Z,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-65,1537,61,126,Tau,3,Brighton,84,Leicester,4
2814,627,16,0,False,2021-03-14T12:00:00Z,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-47,1527,62,109,Tau,3,Brighton,84,Southampton,3
2815,627,14,0,True,2021-03-20T20:00:00Z,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-34,1540,50,84,Tau,3,Brighton,84,Newcastle,2
2816,627,13,0,False,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-75,1473,24,99,Tau,3,Brighton,84,Man Utd,4
2817,628,12,0,False,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,161,288,174,13,Moder,3,Brighton,184,Man City,5
2818,628,10,0,False,2021-01-16T15:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,37,269,74,37,Moder,3,Brighton,184,Leeds,3
2819,628,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,56,349,116,60,Moder,3,Brighton,184,Fulham,3
2820,628,17,0,True,2021-01-31T19:15:00Z,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,9,379,42,33,Moder,3,Brighton,184,Spurs,4
2821,628,11,0,False,2021-02-03T20:15:00Z,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-12,388,26,38,Moder,3,Brighton,184,Liverpool,4
2822,628,4,0,False,2021-02-06T15:00:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,2,435,51,49,Moder,3,Brighton,184,Burnley,2
2823,628,2,0,True,2021-02-13T20:00:00Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,19,510,75,56,Moder,3,Brighton,184,Aston Villa,3
2824,628,6,0,True,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1,549,53,54,Moder,3,Brighton,184,Crystal Palace,3
2825,628,18,1,False,2021-02-27T15:00:00Z,1,0,26,6,0,0,0,0,0,0,0,0,0,0,0,4,1.2,0.5,8.0,1.0,50,-16,571,34,50,Moder,3,Brighton,184,West Brom,2
2826,628,9,0,True,2021-03-06T20:00:00Z,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,6,610,37,31,Moder,3,Brighton,184,Leicester,4
2827,628,16,1,False,2021-03-14T12:00:00Z,1,2,28,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,50,-19,613,18,37,Moder,3,Brighton,184,Southampton,3
2828,628,14,3,True,2021-03-20T20:00:00Z,3,0,29,88,0,0,1,0,0,0,0,0,0,0,0,3,14.0,3.4,42.0,5.9,50,15,666,37,22,Moder,3,Brighton,184,Newcastle,2
2829,628,13,2,False,2021-04-04T18:30:00Z,2,1,30,86,0,0,0,2,0,0,0,0,0,0,0,5,5.2,5.6,20.0,3.1,50,146,843,174,28,Moder,3,Brighton,184,Man Utd,4
2830,630,12,1,False,2021-01-13T18:00:00Z,1,0,18,4,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,2.0,0.2,45,0,0,0,0,Khadra,3,Brighton,4,Man City,5
2831,630,10,0,False,2021-01-16T15:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,63,88,77,14,Khadra,3,Brighton,4,Leeds,3
2832,630,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,94,42,48,Khadra,3,Brighton,4,Fulham,3
2833,630,17,0,True,2021-01-31T19:15:00Z,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5,96,14,19,Khadra,3,Brighton,4,Spurs,4
2834,630,11,0,False,2021-02-03T20:15:00Z,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,20,135,31,11,Khadra,3,Brighton,4,Liverpool,4
2835,630,4,0,False,2021-02-06T15:00:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,2,152,37,35,Khadra,3,Brighton,4,Burnley,2
2836,630,2,0,True,2021-02-13T20:00:00Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,33,214,72,39,Khadra,3,Brighton,4,Aston Villa,3
2837,630,6,0,True,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3,232,42,45,Khadra,3,Brighton,4,Crystal Palace,3
2838,630,18,0,False,2021-02-27T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,6,265,42,36,Khadra,3,Brighton,4,West Brom,2
2839,630,9,0,True,2021-03-06T20:00:00Z,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,7,281,32,25,Khadra,3,Brighton,4,Leicester,4
2840,630,16,0,False,2021-03-14T12:00:00Z,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,15,311,46,31,Khadra,3,Brighton,4,Southampton,3
2841,630,14,0,True,2021-03-20T20:00:00Z,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3,328,30,33,Khadra,3,Brighton,4,Newcastle,2
2842,630,13,0,False,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,1,336,23,22,Khadra,3,Brighton,4,Man Utd,4
2843,631,12,0,False,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,Jenks,3,Brighton,0,Man City,5
2844,631,10,0,False,2021-01-16T15:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,26,41,34,8,Jenks,3,Brighton,0,Leeds,3
2845,631,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,10,74,27,17,Jenks,3,Brighton,0,Fulham,3
2846,631,17,0,True,2021-01-31T19:15:00Z,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2,79,14,16,Jenks,3,Brighton,0,Spurs,4
2847,631,11,0,False,2021-02-03T20:15:00Z,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,11,97,27,16,Jenks,3,Brighton,0,Liverpool,4
2848,631,4,0,False,2021-02-06T15:00:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,3,121,13,10,Jenks,3,Brighton,0,Burnley,2
2849,631,2,0,True,2021-02-13T20:00:00Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,18,161,53,35,Jenks,3,Brighton,0,Aston Villa,3
2850,631,6,0,True,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,164,29,35,Jenks,3,Brighton,0,Crystal Palace,3
2851,631,18,0,False,2021-02-27T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,3,183,37,34,Jenks,3,Brighton,0,West Brom,2
2852,631,9,0,True,2021-03-06T20:00:00Z,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,8,209,42,34,Jenks,3,Brighton,0,Leicester,4
2853,631,16,0,False,2021-03-14T12:00:00Z,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-7,220,26,33,Jenks,3,Brighton,0,Southampton,3
2854,631,14,0,True,2021-03-20T20:00:00Z,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5,226,22,27,Jenks,3,Brighton,0,Newcastle,2
2855,631,13,0,False,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1,226,13,14,Jenks,3,Brighton,0,Man Utd,4
2856,632,12,0,False,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,Sanders,3,Brighton,0,Man City,5
2857,632,10,0,False,2021-01-16T15:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,22,59,31,9,Sanders,3,Brighton,0,Leeds,3
2858,632,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,15,73,33,18,Sanders,3,Brighton,0,Fulham,3
2859,632,17,0,True,2021-01-31T19:15:00Z,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1,83,13,14,Sanders,3,Brighton,0,Spurs,4
2860,632,11,0,False,2021-02-03T20:15:00Z,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,17,107,28,11,Sanders,3,Brighton,0,Liverpool,4
2861,632,4,0,False,2021-02-06T15:00:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-34,75,0,34,Sanders,3,Brighton,0,Burnley,2
2862,632,2,0,True,2021-02-13T20:00:00Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-5,70,0,5,Sanders,3,Brighton,0,Aston Villa,3
2863,632,6,0,True,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,64,0,6,Sanders,3,Brighton,0,Crystal Palace,3
2864,632,18,0,False,2021-02-27T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2,61,0,2,Sanders,3,Brighton,0,West Brom,2
2865,632,9,0,True,2021-03-06T20:00:00Z,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,62,0,0,Sanders,3,Brighton,0,Leicester,4
2866,632,16,0,False,2021-03-14T12:00:00Z,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2,60,0,2,Sanders,3,Brighton,0,Southampton,3
2867,632,14,0,True,2021-03-20T20:00:00Z,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,60,0,0,Sanders,3,Brighton,0,Newcastle,2
2868,632,13,0,False,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,60,0,0,Sanders,3,Brighton,0,Man Utd,4
2869,633,12,0,False,2021-01-13T18:00:00Z,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,Weir,3,Brighton,0,Man City,5
2870,633,10,0,False,2021-01-16T15:00:00Z,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,39,64,54,15,Weir,3,Brighton,0,Leeds,3
2871,633,8,0,True,2021-01-27T19:30:00Z,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,44,121,71,27,Weir,3,Brighton,0,Fulham,3
2872,633,17,0,True,2021-01-31T19:15:00Z,1,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-11,126,35,46,Weir,3,Brighton,0,Spurs,4
2873,633,11,0,False,2021-02-03T20:15:00Z,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,20,159,45,25,Weir,3,Brighton,0,Liverpool,4
2874,633,4,0,False,2021-02-06T15:00:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-8,174,27,35,Weir,3,Brighton,0,Burnley,2
2875,633,2,0,True,2021-02-13T20:00:00Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,55,262,111,56,Weir,3,Brighton,0,Aston Villa,3
2876,633,6,0,True,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4,274,54,58,Weir,3,Brighton,0,Crystal Palace,3
2877,633,18,0,False,2021-02-27T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,9,300,70,61,Weir,3,Brighton,0,West Brom,2
2878,633,9,0,True,2021-03-06T20:00:00Z,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,4,321,54,50,Weir,3,Brighton,0,Leicester,4
2879,633,16,0,False,2021-03-14T12:00:00Z,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-6,324,53,59,Weir,3,Brighton,0,Southampton,3
2880,633,14,0,True,2021-03-20T20:00:00Z,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2,341,33,35,Weir,3,Brighton,0,Newcastle,2
2881,633,13,0,False,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-4,346,21,25,Weir,3,Brighton,0,Man Utd,4
2882,662,11,0,False,2021-02-03T20:15:00Z,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,McGill,1,Brighton,0,Liverpool,4
2883,662,4,0,False,2021-02-06T15:00:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,170,200,182,12,McGill,1,Brighton,0,Burnley,2
2884,662,2,0,True,2021-02-13T20:00:00Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,384,699,485,101,McGill,1,Brighton,0,Aston Villa,3
2885,662,6,0,True,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,2439,3402,2892,453,McGill,1,Brighton,0,Crystal Palace,3
2886,662,18,0,False,2021-02-27T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,24349,35255,27136,2787,McGill,1,Brighton,0,West Brom,2
2887,662,9,0,True,2021-03-06T20:00:00Z,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,1974,30806,3356,1382,McGill,1,Brighton,0,Leicester,4
2888,662,16,0,False,2021-03-14T12:00:00Z,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,462,31312,1533,1071,McGill,1,Brighton,0,Southampton,3
2889,662,14,0,True,2021-03-20T20:00:00Z,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-1666,28399,713,2379,McGill,1,Brighton,0,Newcastle,2
2890,662,13,0,False,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,39,-329,29438,775,1104,McGill,1,Brighton,0,Man Utd,4
2891,663,11,0,False,2021-02-03T20:15:00Z,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,0,0,0,Karbownik,2,Brighton,0,Liverpool,4
2892,663,4,0,False,2021-02-06T15:00:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,102,135,118,16,Karbownik,2,Brighton,0,Burnley,2
2893,663,2,0,True,2021-02-13T20:00:00Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,111,329,182,71,Karbownik,2,Brighton,0,Aston Villa,3
2894,663,6,0,True,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,20,408,99,79,Karbownik,2,Brighton,0,Crystal Palace,3
2895,663,18,0,False,2021-02-27T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,18,510,129,111,Karbownik,2,Brighton,0,West Brom,2
2896,663,9,0,True,2021-03-06T20:00:00Z,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-29,529,71,100,Karbownik,2,Brighton,0,Leicester,4
2897,663,16,0,False,2021-03-14T12:00:00Z,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,566,67,67,Karbownik,2,Brighton,0,Southampton,3
2898,663,14,0,True,2021-03-20T20:00:00Z,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,175,1084,274,99,Karbownik,2,Brighton,0,Newcastle,2
2899,663,13,0,False,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-111,719,30,141,Karbownik,2,Brighton,0,Man Utd,4
2900,664,4,0,False,2021-02-06T15:00:00Z,1,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,46,55,51,5,Caicedo,3,Brighton,0,Burnley,2
2901,664,2,0,True,2021-02-13T20:00:00Z,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,50,145,82,32,Caicedo,3,Brighton,0,Aston Villa,3
2902,664,6,0,True,2021-02-22T20:00:00Z,1,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,2,168,32,30,Caicedo,3,Brighton,0,Crystal Palace,3
2903,664,18,0,False,2021-02-27T15:00:00Z,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-7,196,45,52,Caicedo,3,Brighton,0,West Brom,2
2904,664,9,0,True,2021-03-06T20:00:00Z,1,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,2,231,25,23,Caicedo,3,Brighton,0,Leicester,4
2905,664,16,0,False,2021-03-14T12:00:00Z,1,2,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-11,248,21,32,Caicedo,3,Brighton,0,Southampton,3
2906,664,14,0,True,2021-03-20T20:00:00Z,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,8,286,26,18,Caicedo,3,Brighton,0,Newcastle,2
2907,664,13,0,False,2021-04-04T18:30:00Z,2,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-6,291,19,25,Caicedo,3,Brighton,0,Man Utd,4
2908,55,5,0,True,2020-09-14T19:15:00Z,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,849631,0,0,Stephens,3,Burnley,257,Chelsea,4
2909,55,9,0,False,2020-09-20T18:00:00Z,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-110033,635661,6747,140182,Stephens,3,Burnley,257,Leicester,4
2910,55,16,2,True,2020-09-26T19:00:00Z,0,1,3,90,0,0,0,1,0,0,0,0,0,0,0,9,13.8,4.1,13.0,3.1,45,-22133,612961,4637,26770,Stephens,3,Burnley,257,Southampton,3
2911,55,14,2,False,2020-10-03T19:00:00Z,3,1,4,67,0,0,0,2,0,0,0,0,0,0,0,13,6.0,2.5,8.0,1.7,44,18947,660276,82706,63759,Stephens,3,Burnley,257,Newcastle,2
2912,55,18,0,False,2020-10-19T16:30:00Z,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-50184,608815,55135,105319,Stephens,3,Burnley,257,West Brom,2
2913,55,17,0,True,2020-10-26T20:00:00Z,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-30849,581869,30083,60932,Stephens,3,Burnley,257,Spurs,4
2914,55,5,1,True,2020-10-31T15:00:00Z,0,3,7,45,0,0,0,1,0,0,0,0,0,0,0,5,4.0,0.7,0.0,0.5,44,-27812,553855,9334,37146,Stephens,3,Burnley,257,Chelsea,4
2915,55,3,0,False,2020-11-06T17:30:00Z,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-30944,522809,5171,36115,Stephens,3,Burnley,257,Brighton,3
2916,55,6,0,True,2020-11-23T17:30:00Z,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-69110,447050,1497,70607,Stephens,3,Burnley,257,Crystal Palace,3
2917,55,12,0,False,2020-11-28T15:00:00Z,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-20984,436234,8346,29330,Stephens,3,Burnley,257,Man City,5
2918,55,7,0,True,2020-12-05T12:30:00Z,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-27265,407243,9337,36602,Stephens,3,Burnley,257,Everton,3
2919,55,1,0,False,2020-12-13T19:15:00Z,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-14144,395373,5773,19917,Stephens,3,Burnley,257,Arsenal,4
2920,55,2,0,False,2020-12-17T18:00:00Z,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-10744,384661,3839,14583,Stephens,3,Burnley,257,Aston Villa,3
